;Unnamed: 0;UF;RECEITA;MAE;MSE;RMSE;R2;Features;score;prediction;target;Seletor;Tipo;k
260;260.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;IGPM;2.995;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
261;261.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;SINAP_Alto;2.697;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
262;262.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;Ajustes_MA_Munic;2.612;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
263;263.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;Coef_CIFPM_SLZ;2.224;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
264;264.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;SINAP_Normal;2.107;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
265;265.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;TxDesocupados;2.082;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
266;266.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;IPVA;2.003;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
267;267.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;SalarioMinimo;1.503;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
268;268.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;IBC_Br;1.484;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
269;269.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;Importacao;1.184;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
270;270.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;ICMS;1.09;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
271;271.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;x_2;0.958;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
272;272.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;DvLq_Gov_MA;0.917;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
273;273.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;Prod_Minerais;0.86;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
274;274.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;ICMS_Muns;0.854;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
275;275.0;MA;IPI;0.3466898372;0.2083973743;0.4565056126;0.4281538961;INPC;0.821;"[-0.6967175  -0.79856634 -0.59685147 -0.6151868  -0.60755384 -0.10533535
 -0.21312952 -0.3165776  -0.2805215   0.09683019  0.1689693  -0.22714198
 -0.5346848  -0.346151    0.21329623  0.35492656  0.00359252  0.40474007
  0.26367125  0.23730385  0.5927423   0.5122071   0.30143192  0.17513892
  0.06896132  0.17299816  0.48058408  0.42435092 -0.11244851  0.1607056
  0.1877408   0.21259513  0.5842345   0.7884756   0.31387633 -0.0360797
 -0.39239705 -0.4212985  -0.36769223 -0.63697124 -0.4356532  -0.51679206
 -0.35483474  0.5046499   0.3646      0.41446465  0.26889235  0.16461563
  0.26532686  0.3844845   0.42240593  0.30766994  0.42383587  0.56514955
  0.6088363   0.65753704  0.65436053  0.4903277 ]";"[-0.94701351 -0.66835324 -0.72408288 -0.71375672 -0.61536947 -0.61594329
 -0.47919412 -0.19196078 -0.41376391  0.4252924  -0.35541126 -0.25919358
 -0.65155477 -0.51819146 -0.47784805 -0.26728646 -0.64066755 -0.47903167
 -0.47933659 -0.4471918  -0.53411473 -0.1058662  -0.02464142  0.24982804
  0.15150774  0.18983456  0.13128102  0.26548427  0.30108491 -0.00597039
  0.56733295  0.20035132  0.34195376  0.86211621 -0.18184994  0.00597039
 -0.196881   -0.44580971 -0.45220575 -0.67087253 -0.2778512   0.08928062
  0.5629859   1.02330491  1.37402531  1.58086009  0.91969702  0.1964226
  0.72494527  0.73483443  0.62252069  0.35412796  0.81566095  0.26854328
  0.81756757  1.27385187  0.7696318   0.84547993]";XGBRegressor;Ensemble;36.0
