Ano,Data,Estado,Subitem ICMS,Arrecadacao
2022,15/01/2022,Acre,Comércio Atacadista,28250651
2022,15/02/2022,Acre,Comércio Atacadista,16488621
2022,15/03/2022,Acre,Comércio Atacadista,35161208
2022,15/04/2022,Acre,Comércio Atacadista,29481403
2022,15/05/2022,Acre,Comércio Atacadista,30948775
2022,15/06/2022,Acre,Comércio Atacadista,31021765
2022,15/07/2022,Acre,Comércio Atacadista,37859203
2022,15/08/2022,Acre,Comércio Atacadista,38151978
2022,15/09/2022,Acre,Comércio Atacadista,38151978
2022,15/10/2022,Acre,Comércio Atacadista,31897824
2022,15/01/2022,Acre,Comércio Varejista,32592748
2022,15/02/2022,Acre,Comércio Varejista,16557313
2022,15/03/2022,Acre,Comércio Varejista,34073293
2022,15/04/2022,Acre,Comércio Varejista,31239019
2022,15/05/2022,Acre,Comércio Varejista,30802468
2022,15/06/2022,Acre,Comércio Varejista,32560555
2022,15/07/2022,Acre,Comércio Varejista,31725025
2022,15/08/2022,Acre,Comércio Varejista,33876284
2022,15/09/2022,Acre,Comércio Varejista,33876284
2022,15/10/2022,Acre,Comércio Varejista,33390310
2022,15/01/2022,Acre,Energia Elétrica Secundária,0
2022,15/02/2022,Acre,Energia Elétrica Secundária,0
2022,15/03/2022,Acre,Energia Elétrica Secundária,0
2022,15/04/2022,Acre,Energia Elétrica Secundária,0
2022,15/05/2022,Acre,Energia Elétrica Secundária,0
2022,15/06/2022,Acre,Energia Elétrica Secundária,0
2022,15/07/2022,Acre,Energia Elétrica Secundária,0
2022,15/08/2022,Acre,Energia Elétrica Secundária,0
2022,15/09/2022,Acre,Energia Elétrica Secundária,0
2022,15/10/2022,Acre,Energia Elétrica Secundária,0
2022,15/01/2022,Acre,Energia Elétrica Terciário,17409077
2022,15/02/2022,Acre,Energia Elétrica Terciário,9760045
2022,15/03/2022,Acre,Energia Elétrica Terciário,25417001
2022,15/04/2022,Acre,Energia Elétrica Terciário,17891156
2022,15/05/2022,Acre,Energia Elétrica Terciário,18573840
2022,15/06/2022,Acre,Energia Elétrica Terciário,17941108
2022,15/07/2022,Acre,Energia Elétrica Terciário,15378463
2022,15/08/2022,Acre,Energia Elétrica Terciário,12778242
2022,15/09/2022,Acre,Energia Elétrica Terciário,12778242
2022,15/10/2022,Acre,Energia Elétrica Terciário,10863771
2022,15/01/2022,Acre,Outros ICMS,8565051
2022,15/02/2022,Acre,Outros ICMS,8269196
2022,15/03/2022,Acre,Outros ICMS,10686612
2022,15/04/2022,Acre,Outros ICMS,9302370
2022,15/05/2022,Acre,Outros ICMS,9995266
2022,15/06/2022,Acre,Outros ICMS,11784844
2022,15/07/2022,Acre,Outros ICMS,9648992
2022,15/08/2022,Acre,Outros ICMS,11992127
2022,15/09/2022,Acre,Outros ICMS,11992127
2022,15/10/2022,Acre,Outros ICMS,9738176
2022,15/01/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,24923330
2022,15/02/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,23642685
2022,15/03/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,35156708
2022,15/04/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,28093295
2022,15/05/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,30084197
2022,15/06/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,27147365
2022,15/07/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,27417701
2022,15/08/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,14881389
2022,15/09/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,14881389
2022,15/10/2022,Acre,Petróleo-Combustível-Lubrificantes Secundário,20430684
2022,15/01/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,6166624
2022,15/02/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,5206483
2022,15/03/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,5967484
2022,15/04/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,5301721
2022,15/05/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,6290968
2022,15/06/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,5977593
2022,15/07/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,5054812
2022,15/08/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,4037548
2022,15/09/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,4037548
2022,15/10/2022,Acre,Petróleo-Combustível-Lubrificantes Terciário,4868546
2022,15/01/2022,Acre,Serviços de Comunicação,6512009
2022,15/02/2022,Acre,Serviços de Comunicação,5688650
2022,15/03/2022,Acre,Serviços de Comunicação,5368332
2022,15/04/2022,Acre,Serviços de Comunicação,5227782
2022,15/05/2022,Acre,Serviços de Comunicação,4979821
2022,15/06/2022,Acre,Serviços de Comunicação,5246550
2022,15/07/2022,Acre,Serviços de Comunicação,5131659
2022,15/08/2022,Acre,Serviços de Comunicação,5773759
2022,15/09/2022,Acre,Serviços de Comunicação,5773759
2022,15/10/2022,Acre,Serviços de Comunicação,4272217
2022,15/01/2022,Acre,Serviços de Transporte,329950
2022,15/02/2022,Acre,Serviços de Transporte,282024
2022,15/03/2022,Acre,Serviços de Transporte,390988
2022,15/04/2022,Acre,Serviços de Transporte,375889
2022,15/05/2022,Acre,Serviços de Transporte,352325
2022,15/06/2022,Acre,Serviços de Transporte,482042
2022,15/07/2022,Acre,Serviços de Transporte,415813
2022,15/08/2022,Acre,Serviços de Transporte,414708
2022,15/09/2022,Acre,Serviços de Transporte,414708
2022,15/10/2022,Acre,Serviços de Transporte,495765
2022,15/01/2022,Alagoas,Comércio Atacadista,99216743
2022,15/02/2022,Alagoas,Comércio Atacadista,87094217
2022,15/03/2022,Alagoas,Comércio Atacadista,91355153
2022,15/04/2022,Alagoas,Comércio Atacadista,112505513
2022,15/05/2022,Alagoas,Comércio Atacadista,92582353
2022,15/06/2022,Alagoas,Comércio Atacadista,115132866
2022,15/07/2022,Alagoas,Comércio Atacadista,97322876
2022,15/08/2022,Alagoas,Comércio Atacadista,105599565
2022,15/09/2022,Alagoas,Comércio Atacadista,105599565
2022,15/10/2022,Alagoas,Comércio Atacadista,104811290
2022,15/01/2022,Alagoas,Comércio Varejista,81024624
2022,15/02/2022,Alagoas,Comércio Varejista,64575369
2022,15/03/2022,Alagoas,Comércio Varejista,61685117
2022,15/04/2022,Alagoas,Comércio Varejista,79805976
2022,15/05/2022,Alagoas,Comércio Varejista,74612051
2022,15/06/2022,Alagoas,Comércio Varejista,77995335
2022,15/07/2022,Alagoas,Comércio Varejista,88548705
2022,15/08/2022,Alagoas,Comércio Varejista,86109914
2022,15/09/2022,Alagoas,Comércio Varejista,86109914
2022,15/10/2022,Alagoas,Comércio Varejista,79235609
2022,15/01/2022,Alagoas,Energia Elétrica Secundária,61200698
2022,15/02/2022,Alagoas,Energia Elétrica Secundária,56658960
2022,15/03/2022,Alagoas,Energia Elétrica Secundária,54446265
2022,15/04/2022,Alagoas,Energia Elétrica Secundária,61549562
2022,15/05/2022,Alagoas,Energia Elétrica Secundária,55151526
2022,15/06/2022,Alagoas,Energia Elétrica Secundária,49251088
2022,15/07/2022,Alagoas,Energia Elétrica Secundária,51043498
2022,15/08/2022,Alagoas,Energia Elétrica Secundária,36753882
2022,15/09/2022,Alagoas,Energia Elétrica Secundária,36753882
2022,15/10/2022,Alagoas,Energia Elétrica Secundária,38839269
2022,15/01/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/02/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/03/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/04/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/05/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/06/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/07/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/08/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/09/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/10/2022,Alagoas,Energia Elétrica Terciário,0
2022,15/01/2022,Alagoas,Outros ICMS,22519676
2022,15/02/2022,Alagoas,Outros ICMS,20685679
2022,15/03/2022,Alagoas,Outros ICMS,20805590
2022,15/04/2022,Alagoas,Outros ICMS,24728578
2022,15/05/2022,Alagoas,Outros ICMS,26835791
2022,15/06/2022,Alagoas,Outros ICMS,30490448
2022,15/07/2022,Alagoas,Outros ICMS,30834091
2022,15/08/2022,Alagoas,Outros ICMS,33268249
2022,15/09/2022,Alagoas,Outros ICMS,33268249
2022,15/10/2022,Alagoas,Outros ICMS,35809942
2022,15/01/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,129779097
2022,15/02/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,143765694
2022,15/03/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,82157483
2022,15/04/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,113557797
2022,15/05/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,92207634
2022,15/06/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,121800137
2022,15/07/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,69093574
2022,15/08/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,53800912
2022,15/09/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,53800912
2022,15/10/2022,Alagoas,Petróleo-Combustível-Lubrificantes Secundário,58384509
2022,15/01/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/02/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/03/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/04/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/05/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/06/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/07/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/08/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/09/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/10/2022,Alagoas,Petróleo-Combustível-Lubrificantes Terciário,0
2022,15/01/2022,Alagoas,Serviços de Comunicação,18851996
2022,15/02/2022,Alagoas,Serviços de Comunicação,15899807
2022,15/03/2022,Alagoas,Serviços de Comunicação,19669289
2022,15/04/2022,Alagoas,Serviços de Comunicação,16452995
2022,15/05/2022,Alagoas,Serviços de Comunicação,18912000
2022,15/06/2022,Alagoas,Serviços de Comunicação,15662943
2022,15/07/2022,Alagoas,Serviços de Comunicação,13978282
2022,15/08/2022,Alagoas,Serviços de Comunicação,13409639
2022,15/09/2022,Alagoas,Serviços de Comunicação,13409639
2022,15/10/2022,Alagoas,Serviços de Comunicação,11420236
2022,15/01/2022,Alagoas,Serviços de Transporte,6563950
2022,15/02/2022,Alagoas,Serviços de Transporte,5682670
2022,15/03/2022,Alagoas,Serviços de Transporte,7275318
2022,15/04/2022,Alagoas,Serviços de Transporte,8167495
2022,15/05/2022,Alagoas,Serviços de Transporte,7113447
2022,15/06/2022,Alagoas,Serviços de Transporte,5540715
2022,15/07/2022,Alagoas,Serviços de Transporte,5651578
2022,15/08/2022,Alagoas,Serviços de Transporte,6188664
2022,15/09/2022,Alagoas,Serviços de Transporte,6188664
2022,15/10/2022,Alagoas,Serviços de Transporte,7091702
2022,15/01/2022,Amapá,Comércio Atacadista,17229741
2022,15/02/2022,Amapá,Comércio Atacadista,16124543
2022,15/03/2022,Amapá,Comércio Atacadista,14789161
2022,15/04/2022,Amapá,Comércio Atacadista,17653034
2022,15/05/2022,Amapá,Comércio Atacadista,19157295
2022,15/06/2022,Amapá,Comércio Atacadista,20811540
2022,15/07/2022,Amapá,Comércio Atacadista,18642417
2022,15/08/2022,Amapá,Comércio Atacadista,22556823
2022,15/09/2022,Amapá,Comércio Atacadista,22556823
2022,15/10/2022,Amapá,Comércio Atacadista,20623519
2022,15/01/2022,Amapá,Comércio Varejista,27820375
2022,15/02/2022,Amapá,Comércio Varejista,17167370
2022,15/03/2022,Amapá,Comércio Varejista,24504894
2022,15/04/2022,Amapá,Comércio Varejista,21342005
2022,15/05/2022,Amapá,Comércio Varejista,28869839
2022,15/06/2022,Amapá,Comércio Varejista,26642343
2022,15/07/2022,Amapá,Comércio Varejista,26062036
2022,15/08/2022,Amapá,Comércio Varejista,38941670
2022,15/09/2022,Amapá,Comércio Varejista,38941670
2022,15/10/2022,Amapá,Comércio Varejista,27931331
2022,15/01/2022,Amapá,Energia Elétrica Secundária,89947
2022,15/02/2022,Amapá,Energia Elétrica Secundária,48003
2022,15/03/2022,Amapá,Energia Elétrica Secundária,35111
2022,15/04/2022,Amapá,Energia Elétrica Secundária,66386
2022,15/05/2022,Amapá,Energia Elétrica Secundária,54373
2022,15/06/2022,Amapá,Energia Elétrica Secundária,36866
2022,15/07/2022,Amapá,Energia Elétrica Secundária,123110
2022,15/08/2022,Amapá,Energia Elétrica Secundária,306859
2022,15/09/2022,Amapá,Energia Elétrica Secundária,306859
2022,15/10/2022,Amapá,Energia Elétrica Secundária,184654
2022,15/01/2022,Amapá,Energia Elétrica Terciário,7565684
2022,15/02/2022,Amapá,Energia Elétrica Terciário,6058205
2022,15/03/2022,Amapá,Energia Elétrica Terciário,6336977
2022,15/04/2022,Amapá,Energia Elétrica Terciário,5609091
2022,15/05/2022,Amapá,Energia Elétrica Terciário,6025143
2022,15/06/2022,Amapá,Energia Elétrica Terciário,6506353
2022,15/07/2022,Amapá,Energia Elétrica Terciário,7138873
2022,15/08/2022,Amapá,Energia Elétrica Terciário,4064598
2022,15/09/2022,Amapá,Energia Elétrica Terciário,4064598
2022,15/10/2022,Amapá,Energia Elétrica Terciário,4876783
2022,15/01/2022,Amapá,Outros ICMS,5343728
2022,15/02/2022,Amapá,Outros ICMS,2376105
2022,15/03/2022,Amapá,Outros ICMS,2743882
2022,15/04/2022,Amapá,Outros ICMS,2823027
2022,15/05/2022,Amapá,Outros ICMS,2836105
2022,15/06/2022,Amapá,Outros ICMS,2254478
2022,15/07/2022,Amapá,Outros ICMS,2457635
2022,15/08/2022,Amapá,Outros ICMS,2332588
2022,15/09/2022,Amapá,Outros ICMS,2332588
2022,15/10/2022,Amapá,Outros ICMS,2567024
2022,15/01/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,25545604
2022,15/02/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,16715789
2022,15/03/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,14684133
2022,15/04/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,21496387
2022,15/05/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,15760955
2022,15/06/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,13165867
2022,15/07/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,12940633
2022,15/08/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,6847039
2022,15/09/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,6847039
2022,15/10/2022,Amapá,Petróleo-Combustível-Lubrificantes Secundário,20493280
2022,15/01/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,16555343
2022,15/02/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,14045148
2022,15/03/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,20279876
2022,15/04/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,10981768
2022,15/05/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,20229370
2022,15/06/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,18516384
2022,15/07/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,25973535
2022,15/08/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,10213778
2022,15/09/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,10213778
2022,15/10/2022,Amapá,Petróleo-Combustível-Lubrificantes Terciário,8918082
2022,15/01/2022,Amapá,Serviços de Comunicação,5019073
2022,15/02/2022,Amapá,Serviços de Comunicação,5117700
2022,15/03/2022,Amapá,Serviços de Comunicação,5318755
2022,15/04/2022,Amapá,Serviços de Comunicação,5776909
2022,15/05/2022,Amapá,Serviços de Comunicação,5445993
2022,15/06/2022,Amapá,Serviços de Comunicação,5569745
2022,15/07/2022,Amapá,Serviços de Comunicação,5431421
2022,15/08/2022,Amapá,Serviços de Comunicação,5696763
2022,15/09/2022,Amapá,Serviços de Comunicação,5696763
2022,15/10/2022,Amapá,Serviços de Comunicação,6663031
2022,15/01/2022,Amapá,Serviços de Transporte,460683
2022,15/02/2022,Amapá,Serviços de Transporte,221212
2022,15/03/2022,Amapá,Serviços de Transporte,224956
2022,15/04/2022,Amapá,Serviços de Transporte,216668
2022,15/05/2022,Amapá,Serviços de Transporte,231448
2022,15/06/2022,Amapá,Serviços de Transporte,351017
2022,15/07/2022,Amapá,Serviços de Transporte,399040
2022,15/08/2022,Amapá,Serviços de Transporte,354996
2022,15/09/2022,Amapá,Serviços de Transporte,354996
2022,15/10/2022,Amapá,Serviços de Transporte,511922
2022,15/01/2022,Amazonas,Comércio Atacadista,137640683
2022,15/02/2022,Amazonas,Comércio Atacadista,127469241
2022,15/03/2022,Amazonas,Comércio Atacadista,113457475
2022,15/04/2022,Amazonas,Comércio Atacadista,131666685
2022,15/05/2022,Amazonas,Comércio Atacadista,137242716
2022,15/06/2022,Amazonas,Comércio Atacadista,139582376
2022,15/07/2022,Amazonas,Comércio Atacadista,149564501
2022,15/08/2022,Amazonas,Comércio Atacadista,154787091
2022,15/09/2022,Amazonas,Comércio Atacadista,154787091
2022,15/10/2022,Amazonas,Comércio Atacadista,157093323
2022,15/01/2022,Amazonas,Comércio Varejista,160974612
2022,15/02/2022,Amazonas,Comércio Varejista,135065854
2022,15/03/2022,Amazonas,Comércio Varejista,111007102
2022,15/04/2022,Amazonas,Comércio Varejista,129712319
2022,15/05/2022,Amazonas,Comércio Varejista,143151355
2022,15/06/2022,Amazonas,Comércio Varejista,136744125
2022,15/07/2022,Amazonas,Comércio Varejista,147743378
2022,15/08/2022,Amazonas,Comércio Varejista,156109545
2022,15/09/2022,Amazonas,Comércio Varejista,156109545
2022,15/10/2022,Amazonas,Comércio Varejista,149703467
2022,15/01/2022,Amazonas,Energia Elétrica Secundária,64696525
2022,15/02/2022,Amazonas,Energia Elétrica Secundária,77837593
2022,15/03/2022,Amazonas,Energia Elétrica Secundária,60935518
2022,15/04/2022,Amazonas,Energia Elétrica Secundária,63664764
2022,15/05/2022,Amazonas,Energia Elétrica Secundária,88569613
2022,15/06/2022,Amazonas,Energia Elétrica Secundária,77304894
2022,15/07/2022,Amazonas,Energia Elétrica Secundária,78416499
2022,15/08/2022,Amazonas,Energia Elétrica Secundária,69829140
2022,15/09/2022,Amazonas,Energia Elétrica Secundária,69829140
2022,15/10/2022,Amazonas,Energia Elétrica Secundária,66182728
2022,15/01/2022,Amazonas,Energia Elétrica Terciário,6727489
2022,15/02/2022,Amazonas,Energia Elétrica Terciário,6803313
2022,15/03/2022,Amazonas,Energia Elétrica Terciário,7813415
2022,15/04/2022,Amazonas,Energia Elétrica Terciário,7437372
2022,15/05/2022,Amazonas,Energia Elétrica Terciário,8058205
2022,15/06/2022,Amazonas,Energia Elétrica Terciário,7948194
2022,15/07/2022,Amazonas,Energia Elétrica Terciário,7915306
2022,15/08/2022,Amazonas,Energia Elétrica Terciário,7595750
2022,15/09/2022,Amazonas,Energia Elétrica Terciário,7595750
2022,15/10/2022,Amazonas,Energia Elétrica Terciário,6060200
2022,15/01/2022,Amazonas,Outros ICMS,0
2022,15/02/2022,Amazonas,Outros ICMS,0
2022,15/03/2022,Amazonas,Outros ICMS,0
2022,15/04/2022,Amazonas,Outros ICMS,0
2022,15/05/2022,Amazonas,Outros ICMS,0
2022,15/06/2022,Amazonas,Outros ICMS,0
2022,15/07/2022,Amazonas,Outros ICMS,0
2022,15/08/2022,Amazonas,Outros ICMS,0
2022,15/09/2022,Amazonas,Outros ICMS,0
2022,15/10/2022,Amazonas,Outros ICMS,0
2022,15/01/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,127556330
2022,15/02/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,127536514
2022,15/03/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,142345243
2022,15/04/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,159618651
2022,15/05/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,146113556
2022,15/06/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,93675933
2022,15/07/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,156801629
2022,15/08/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,212630360
2022,15/09/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,212630360
2022,15/10/2022,Amazonas,Petróleo-Combustível-Lubrificantes Secundário,164243714
2022,15/01/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,13270617
2022,15/02/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,131903368
2022,15/03/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,146190374
2022,15/04/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,126334952
2022,15/05/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,60613660
2022,15/06/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,86378667
2022,15/07/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,176220003
2022,15/08/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,57428250
2022,15/09/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,57428250
2022,15/10/2022,Amazonas,Petróleo-Combustível-Lubrificantes Terciário,68325432
2022,15/01/2022,Amazonas,Serviços de Comunicação,36921829
2022,15/02/2022,Amazonas,Serviços de Comunicação,35488927
2022,15/03/2022,Amazonas,Serviços de Comunicação,36332872
2022,15/04/2022,Amazonas,Serviços de Comunicação,34830676
2022,15/05/2022,Amazonas,Serviços de Comunicação,36184663
2022,15/06/2022,Amazonas,Serviços de Comunicação,36403754
2022,15/07/2022,Amazonas,Serviços de Comunicação,36199144
2022,15/08/2022,Amazonas,Serviços de Comunicação,31203526
2022,15/09/2022,Amazonas,Serviços de Comunicação,31203526
2022,15/10/2022,Amazonas,Serviços de Comunicação,24865606
2022,15/01/2022,Amazonas,Serviços de Transporte,73673532
2022,15/02/2022,Amazonas,Serviços de Transporte,48501695
2022,15/03/2022,Amazonas,Serviços de Transporte,48664663
2022,15/04/2022,Amazonas,Serviços de Transporte,70125745
2022,15/05/2022,Amazonas,Serviços de Transporte,53355509
2022,15/06/2022,Amazonas,Serviços de Transporte,51203625
2022,15/07/2022,Amazonas,Serviços de Transporte,52432468
2022,15/08/2022,Amazonas,Serviços de Transporte,56241392
2022,15/09/2022,Amazonas,Serviços de Transporte,56241392
2022,15/10/2022,Amazonas,Serviços de Transporte,60534813
2022,15/01/2022,Bahia,Comércio Atacadista,412037915
2022,15/02/2022,Bahia,Comércio Atacadista,346709686
2022,15/03/2022,Bahia,Comércio Atacadista,386520687
2022,15/04/2022,Bahia,Comércio Atacadista,437622018
2022,15/05/2022,Bahia,Comércio Atacadista,397144510
2022,15/06/2022,Bahia,Comércio Atacadista,422725372
2022,15/07/2022,Bahia,Comércio Atacadista,420400715
2022,15/08/2022,Bahia,Comércio Atacadista,450334865
2022,15/09/2022,Bahia,Comércio Atacadista,450334865
2022,15/10/2022,Bahia,Comércio Atacadista,475751454
2022,15/01/2022,Bahia,Comércio Varejista,375280212
2022,15/02/2022,Bahia,Comércio Varejista,288846895
2022,15/03/2022,Bahia,Comércio Varejista,309532904
2022,15/04/2022,Bahia,Comércio Varejista,312550768
2022,15/05/2022,Bahia,Comércio Varejista,344446659
2022,15/06/2022,Bahia,Comércio Varejista,347350074
2022,15/07/2022,Bahia,Comércio Varejista,349199062
2022,15/08/2022,Bahia,Comércio Varejista,361423881
2022,15/09/2022,Bahia,Comércio Varejista,361423881
2022,15/10/2022,Bahia,Comércio Varejista,364332166
2022,15/01/2022,Bahia,Energia Elétrica Secundária,331456117
2022,15/02/2022,Bahia,Energia Elétrica Secundária,293276145
2022,15/03/2022,Bahia,Energia Elétrica Secundária,250989594
2022,15/04/2022,Bahia,Energia Elétrica Secundária,322987139
2022,15/05/2022,Bahia,Energia Elétrica Secundária,283521445
2022,15/06/2022,Bahia,Energia Elétrica Secundária,269741751
2022,15/07/2022,Bahia,Energia Elétrica Secundária,226657975
2022,15/08/2022,Bahia,Energia Elétrica Secundária,192877855
2022,15/09/2022,Bahia,Energia Elétrica Secundária,192877855
2022,15/10/2022,Bahia,Energia Elétrica Secundária,177376790
2022,15/01/2022,Bahia,Energia Elétrica Terciário,59202813
2022,15/02/2022,Bahia,Energia Elétrica Terciário,50442003
2022,15/03/2022,Bahia,Energia Elétrica Terciário,57551704
2022,15/04/2022,Bahia,Energia Elétrica Terciário,41748830
2022,15/05/2022,Bahia,Energia Elétrica Terciário,65219250
2022,15/06/2022,Bahia,Energia Elétrica Terciário,64296164
2022,15/07/2022,Bahia,Energia Elétrica Terciário,72315879
2022,15/08/2022,Bahia,Energia Elétrica Terciário,70458821
2022,15/09/2022,Bahia,Energia Elétrica Terciário,70458821
2022,15/10/2022,Bahia,Energia Elétrica Terciário,55786311
2022,15/01/2022,Bahia,Outros ICMS,87080699
2022,15/02/2022,Bahia,Outros ICMS,76202159
2022,15/03/2022,Bahia,Outros ICMS,76694964
2022,15/04/2022,Bahia,Outros ICMS,88387138
2022,15/05/2022,Bahia,Outros ICMS,80761901
2022,15/06/2022,Bahia,Outros ICMS,92111050
2022,15/07/2022,Bahia,Outros ICMS,83880631
2022,15/08/2022,Bahia,Outros ICMS,91782809
2022,15/09/2022,Bahia,Outros ICMS,91782809
2022,15/10/2022,Bahia,Outros ICMS,76718558
2022,15/01/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,660743081
2022,15/02/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,702133369
2022,15/03/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,821385512
2022,15/04/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,463394916
2022,15/05/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,498239748
2022,15/06/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,648844589
2022,15/07/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,620921957
2022,15/08/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,666173457
2022,15/09/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,666173457
2022,15/10/2022,Bahia,Petróleo-Combustível-Lubrificantes Secundário,533805654
2022,15/01/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,40942953
2022,15/02/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,29320266
2022,15/03/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,64959853
2022,15/04/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,69414480
2022,15/05/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,59668206
2022,15/06/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,50510059
2022,15/07/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,31851446
2022,15/08/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,33029554
2022,15/09/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,33029554
2022,15/10/2022,Bahia,Petróleo-Combustível-Lubrificantes Terciário,31696148
2022,15/01/2022,Bahia,Serviços de Comunicação,98157070
